,id,yearDiff,Stimmfach,H1H2LTAS,alphaRatio,CPPs,SNR,Jahr,alter,geschlecht,Voice Type,dSPL
133,122,3.671232876712329,Ten/Bar/Bass,-6.095490627540502,3.8144964234496714,19.702498259642528,52.7697229385376,2011,21.0,männl.,Tenor,-55.37105866400783
134,123,0.0821917808219178,Sop/Mezzo/Alt,3.947624394573011,1.1886305804419453,17.590790900097165,52.701449394226074,2016,24.0,weibl.,Mezzo-Soprano/Contralto,23.331629045052384
135,123,1.3287671232876712,Sop/Mezzo/Alt,5.057481897274947,1.418338520811493,16.44890454484601,50.467939376831055,2016,24.0,weibl.,Mezzo-Soprano/Contralto,21.888523224040245
136,124,0.10136986301369863,Ten/Bar/Bass,-8.909300944999138,-0.7391598139658645,21.65687749682446,58.9133882522583,2016,19.0,männl.,Baritone/Bass,30.826896694673266
137,124,0.7150684931506849,Ten/Bar/Bass,-9.02028370320452,0.20494430630188026,20.91371788646561,56.54563903808594,2016,19.0,männl.,Baritone/Bass,26.67418922213415
138,124,1.463013698630137,Ten/Bar/Bass,-8.773105895385353,0.5119029054124901,22.27586915806785,59.34238910675049,2016,19.0,männl.,Baritone/Bass,28.069037034325635
139,125,0.7863013698630137,Ten/Bar/Bass,-7.038632740009349,0.676297472319593,20.285804957223284,59.129157066345215,2012,19.0,männl.,Tenor,33.668389043296536
140,125,1.2082191780821918,Ten/Bar/Bass,-4.30920876545347,-0.34779826649079404,19.98666633404442,50.83810806274414,2012,19.0,männl.,Tenor,25.50872509390938
141,126,0.0821917808219178,Sop/Mezzo/Alt,2.3736209417735457,0.49943306978288865,17.481177183870297,51.557841300964355,2016,20.0,weibl.,Mezzo-Soprano/Contralto,30.558408969698213
142,126,1.2136986301369863,Sop/Mezzo/Alt,3.8271932070024666,0.49151708021909535,19.473676364207215,52.246975898742676,2016,20.0,weibl.,Mezzo-Soprano/Contralto,24.960472923624412
143,127,0.12054794520547946,Sop/Mezzo/Alt,0.8726228370124971,1.1044799141748038,19.819389422407557,45.61065196990967,2017,23.0,weibl.,Mezzo-Soprano/Contralto,28.549409135371825
144,127,1.1917808219178083,Sop/Mezzo/Alt,0.5617314915098973,1.3835066038737431,20.15319087524321,44.28787708282471,2017,23.0,weibl.,Mezzo-Soprano/Contralto,28.91014476710632
